Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
hadoop,org.apache.hadoop.fs.s3a,TestS3AConfiguration,Feature Envy,The tool detected a instance of this smell because TestProxyConnection is more interested in members of the type: Configuration
hadoop,org.apache.hadoop.fs.s3a,TestS3AConfiguration,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: conf; fs; LOG; TEST_ENDPOINT; testTimeout
hadoop,org.apache.hadoop.fs.s3a,TestS3AFastOutputStream,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: fs; testTimeout
hadoop,org.apache.hadoop.fs.s3a,S3AFastOutputStream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.fs.s3a,S3AFastOutputStream.MultiPartUpload,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: uploadId; partETagsFutures
hadoop,org.apache.hadoop.fs.s3a,S3AFastOutputStream.MultiPartUpload,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.fs.s3a,S3AFastOutputStream.ProgressableListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: progress
hadoop,org.apache.hadoop.fs.s3a,S3AFastOutputStream.ProgressableListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.fs.s3a,AnonymousAWSCredentialsProvider,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.fs.s3a,S3AFileSystem,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_BLOCKSIZE; uri; workingDir; s3; bucket; maxKeys; partSize; transfers; threadPoolExecutor; multiPartThreshold; LOG; cannedACL; serverSideEncryptionAlgorithm; MAX_ENTRIES_TO_DELETE; poolNumber; threadNumber; poolNum; group
hadoop,org.apache.hadoop.fs.s3a,S3AFileSystem,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
hadoop,org.apache.hadoop.fs.s3a,S3AOutputStream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.fs.s3a,S3AOutputStream,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: backupStream; backupFile; closed; key; bucket; transfers; progress; partSize; partSizeThreshold; fs; cannedACL; statistics; lDirAlloc; serverSideEncryptionAlgorithm; LOG; progress; statistics; lastBytesTransferred; upload
hadoop,org.apache.hadoop.fs.s3a,S3AOutputStream.ProgressableProgressListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: progress; statistics; lastBytesTransferred; upload
hadoop,org.apache.hadoop.fs.s3a,S3AOutputStream.ProgressableProgressListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.fs.s3a,BasicAWSCredentialsProvider,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.fs.s3a,S3AInputStream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.fs.s3a,S3AInputStream,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: pos; closed; wrappedStream; stats; client; bucket; key; contentLength; LOG; CLOSE_THRESHOLD
hadoop,org.apache.hadoop.fs.s3a,Constants,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ACCESS_KEY; SECRET_KEY; MAXIMUM_CONNECTIONS; DEFAULT_MAXIMUM_CONNECTIONS; SECURE_CONNECTIONS; DEFAULT_SECURE_CONNECTIONS; ENDPOINT; PROXY_HOST; PROXY_PORT; PROXY_USERNAME; PROXY_PASSWORD; PROXY_DOMAIN; PROXY_WORKSTATION; MAX_ERROR_RETRIES; DEFAULT_MAX_ERROR_RETRIES; ESTABLISH_TIMEOUT; DEFAULT_ESTABLISH_TIMEOUT; SOCKET_TIMEOUT; DEFAULT_SOCKET_TIMEOUT; MAX_PAGING_KEYS; DEFAULT_MAX_PAGING_KEYS; MAX_THREADS; DEFAULT_MAX_THREADS; CORE_THREADS; DEFAULT_CORE_THREADS; KEEPALIVE_TIME; DEFAULT_KEEPALIVE_TIME; MAX_TOTAL_TASKS; DEFAULT_MAX_TOTAL_TASKS; MULTIPART_SIZE; DEFAULT_MULTIPART_SIZE; MIN_MULTIPART_THRESHOLD; DEFAULT_MIN_MULTIPART_THRESHOLD; BUFFER_DIR; FAST_UPLOAD; DEFAULT_FAST_UPLOAD; FAST_BUFFER_SIZE; DEFAULT_FAST_BUFFER_SIZE; CANNED_ACL; DEFAULT_CANNED_ACL; PURGE_EXISTING_MULTIPART; DEFAULT_PURGE_EXISTING_MULTIPART; PURGE_EXISTING_MULTIPART_AGE; DEFAULT_PURGE_EXISTING_MULTIPART_AGE; SERVER_SIDE_ENCRYPTION_ALGORITHM; S3N_FOLDER_SUFFIX; FS_S3A_BLOCK_SIZE; FS_S3A
hadoop,org.apache.hadoop.fs.s3a,Constants,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: ACCESS_KEY; SECRET_KEY; MAXIMUM_CONNECTIONS; DEFAULT_MAXIMUM_CONNECTIONS; SECURE_CONNECTIONS; DEFAULT_SECURE_CONNECTIONS; ENDPOINT; PROXY_HOST; PROXY_PORT; PROXY_USERNAME; PROXY_PASSWORD; PROXY_DOMAIN; PROXY_WORKSTATION; MAX_ERROR_RETRIES; DEFAULT_MAX_ERROR_RETRIES; ESTABLISH_TIMEOUT; DEFAULT_ESTABLISH_TIMEOUT; SOCKET_TIMEOUT; DEFAULT_SOCKET_TIMEOUT; MAX_PAGING_KEYS; DEFAULT_MAX_PAGING_KEYS; MAX_THREADS; DEFAULT_MAX_THREADS; CORE_THREADS; DEFAULT_CORE_THREADS; KEEPALIVE_TIME; DEFAULT_KEEPALIVE_TIME; MAX_TOTAL_TASKS; DEFAULT_MAX_TOTAL_TASKS; MULTIPART_SIZE; DEFAULT_MULTIPART_SIZE; MIN_MULTIPART_THRESHOLD; DEFAULT_MIN_MULTIPART_THRESHOLD; BUFFER_DIR; FAST_UPLOAD; DEFAULT_FAST_UPLOAD; FAST_BUFFER_SIZE; DEFAULT_FAST_BUFFER_SIZE; CANNED_ACL; DEFAULT_CANNED_ACL; PURGE_EXISTING_MULTIPART; DEFAULT_PURGE_EXISTING_MULTIPART; PURGE_EXISTING_MULTIPART_AGE; DEFAULT_PURGE_EXISTING_MULTIPART_AGE; SERVER_SIDE_ENCRYPTION_ALGORITHM; S3N_FOLDER_SUFFIX; FS_S3A_BLOCK_SIZE; FS_S3A
