Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationDoesnotExist,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationDoesnotExist,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationInvalidPlan,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationInvalidPlan,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationNoDefinition,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationNoDefinition,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationInvalidDeadline,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationInvalidDeadline,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationInvalidRR,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationInvalidRR,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationEmptyRR,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationEmptyRR,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationInvalidDuration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationInvalidDuration,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationExceedsGangSize,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testSubmitReservationExceedsGangSize,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationNormal,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationNormal,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationNoID,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationNoID,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationDoesnotExist,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationDoesnotExist,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationInvalidPlan,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationInvalidPlan,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationNoDefinition,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationNoDefinition,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationInvalidDeadline,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationInvalidDeadline,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationInvalidRR,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationInvalidRR,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationEmptyRR,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationEmptyRR,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationInvalidDuration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationInvalidDuration,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.reservation,TestReservationInputValidator,testUpdateReservationExceedsGangSize,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
