Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
hadoop,org.apache.hadoop.yarn.util,TestYarnVersionInfo,versionInfoGenerated,Long Statement,The length of the statement "assertTrue("getBuildVersion check doesn't contain: source checksum"`YarnVersionInfo.getBuildVersion().contains("source checksum"));" is 131.,32
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 30000,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 17177038848L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 8589467648L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 15232745472L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 6400417792L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 2805000L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 6261812L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 20000,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 6400417792L,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 6400417792L,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 1500,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 5400417792L,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 0.1,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,errorInGetSystemInfo,Magic Number,The method contains a magic number: 20000,77
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,getRogueTaskPID,Magic Number,The method contains a magic number: 500,90
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Complex Method,Cyclomatic complexity of the method is 8,110
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Long Statement,The length of the statement "fWriter.write("# rogue task\n" + "sleep 1\n" + "echo hello\n"+ "if [ $1 -ne 0 ]\n"+ "then\n"+ " sh " + shellScript + " $(($1-1))\n"+ "else\n"+ " echo $$ > "+ lowestDescendant+ "\n"+ " while true\n do\n"+ " sleep 5\n"+ " done\n"+ "fi");" is 235.,110
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Long Statement,The length of the statement "Assert.assertTrue("Process-tree dump doesn't start with a proper header"`processTreeDump.startsWith("\t|- PID PPID PGRPID SESSID CMD_NAME " + "USER_MODE_TIME(MILLIS) SYSTEM_TIME(MILLIS) VMEM_USAGE(BYTES) " + "RSSMEM_USAGE(PAGES) FULL_CMD_LINE\n"));" is 248.,110
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Long Statement,The length of the statement "String cmdLineDump="\\|- [0-9]+ [0-9]+ [0-9]+ [0-9]+ \\(sh\\)" + " [0-9]+ [0-9]+ [0-9]+ [0-9]+ sh " + shellScript + " "+ i;" is 123.,110
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Long Statement,The length of the statement "Assert.assertTrue("Cumulative vmem for the gone-process is " + p.getCumulativeVmem() + " . It should be zero."`p.getCumulativeVmem() == 0);" is 139.,110
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Magic Number,The method contains a magic number: 30000,110
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Magic Number,The method contains a magic number: 500,110
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Magic Number,The method contains a magic number: 100,110
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Magic Number,The method contains a magic number: 100,110
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Magic Number,The method contains a magic number: 2000,110
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,destroyProcessTree,Magic Number,The method contains a magic number: 9,248
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testCpuAndMemoryForProcessTree,Long Statement,The length of the statement "long cumuCpuTime=ProcfsBasedProcessTree.JIFFY_LENGTH_IN_MILLIS > 0 ? 7200L * ProcfsBasedProcessTree.JIFFY_LENGTH_IN_MILLIS : 0L;" is 128.,340
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testCpuAndMemoryForProcessTree,Long Statement,The length of the statement "cumuCpuTime=ProcfsBasedProcessTree.JIFFY_LENGTH_IN_MILLIS > 0 ? 9400L * ProcfsBasedProcessTree.JIFFY_LENGTH_IN_MILLIS : 0L;" is 123.,340
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testCpuAndMemoryForProcessTree,Magic Number,The method contains a magic number: 30000,340
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testCpuAndMemoryForProcessTree,Magic Number,The method contains a magic number: 4,340
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testCpuAndMemoryForProcessTree,Magic Number,The method contains a magic number: 2,340
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testCpuAndMemoryForProcessTree,Magic Number,The method contains a magic number: 3,340
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testCpuAndMemoryForProcessTree,Magic Number,The method contains a magic number: 600000L,340
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testCpuAndMemoryForProcessTree,Magic Number,The method contains a magic number: 600L,340
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testCpuAndMemoryForProcessTree,Magic Number,The method contains a magic number: 7200L,340
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testCpuAndMemoryForProcessTree,Magic Number,The method contains a magic number: 9400L,340
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Long Statement,The length of the statement "Assert.assertEquals("Cumulative rssmem shouldn't have included new process"`cumuRssMem`processTree.getCumulativeRssmem(1));" is 123.,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Long Statement,The length of the statement "Assert.assertEquals("Cumulative rssmem shouldn't have included new processes"`cumuRssMem`processTree.getCumulativeRssmem(2));" is 125.,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Long Statement,The length of the statement "Assert.assertEquals("Cumulative rssmem shouldn't have included new processes"`cumuRssMem`processTree.getCumulativeRssmem(1));" is 125.,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Long Statement,The length of the statement "Assert.assertEquals("Getting non-zero rssmem for processes older than 3 iterations"`0L`processTree.getCumulativeRssmem(3));" is 123.,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 30000,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 4,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 2,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 3,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 700000L,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 1200000L,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 1200L,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 700000L,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 700L,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 700000L,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 2,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 700L,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 2,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 1200000L,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 1200L,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 3,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testMemForOlderProcesses,Magic Number,The method contains a magic number: 3,415
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testDestroyProcessTree,Magic Number,The method contains a magic number: 30000,521
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Long Statement,The length of the statement "Assert.assertTrue("Process-tree dump doesn't start with a proper header"`processTreeDump.startsWith("\t|- PID PPID PGRPID SESSID CMD_NAME " + "USER_MODE_TIME(MILLIS) SYSTEM_TIME(MILLIS) VMEM_USAGE(BYTES) " + "RSSMEM_USAGE(PAGES) FULL_CMD_LINE\n"));" is 248.,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Long Statement,The length of the statement "Assert.assertTrue("Process-tree dump doesn't contain the cmdLineDump of process " + p.pid`processTreeDump.contains("\t|- " + p.pid + " "+ p.ppid+ " "+ p.pgrpId+ " "+ p.session+ " ("+ p.name+ ") "+ p.utime+ " "+ p.stime+ " "+ p.vmem+ " "+ p.rssmemPage+ " "+ cmdLines[i]));" is 271.,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Long Statement,The length of the statement "Assert.assertFalse("Process-tree dump shouldn't contain the cmdLineDump of process " + p.pid`processTreeDump.contains("\t|- " + p.pid + " "+ p.ppid+ " "+ p.pgrpId+ " "+ p.session+ " ("+ p.name+ ") "+ p.utime+ " "+ p.stime+ " "+ p.vmem+ " "+ cmdLines[5]));" is 255.,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 30000,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 2,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 3,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 4,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 5,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 2,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 3,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 4,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 5,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 5,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 5,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTreeDump,Magic Number,The method contains a magic number: 5,549
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,isAlive,Empty catch clause,The method has an empty catch block.,644
hadoop,org.apache.hadoop.yarn.util,TestApplicationClassLoader,testConstructUrlsFromClasspath,Long Statement,The length of the statement "cp.append(file.getAbsolutePath()).append(File.pathSeparator).append(dir.getAbsolutePath()).append(File.pathSeparator).append(jarsDir.getAbsolutePath() + "/*").append(File.pathSeparator).append(nofile.getAbsolutePath()).append(File.pathSeparator).append(nofile.getAbsolutePath() + "/*").append(File.pathSeparator);" is 313.,57
hadoop,org.apache.hadoop.yarn.util,TestApplicationClassLoader,testConstructUrlsFromClasspath,Magic Number,The method contains a magic number: 3,57
hadoop,org.apache.hadoop.yarn.util,TestApplicationClassLoader,testConstructUrlsFromClasspath,Magic Number,The method contains a magic number: 2,57
hadoop,org.apache.hadoop.yarn.util,TestLinuxResourceCalculatorPlugin,parsingProcStatAndCpuFile,Magic Number,The method contains a magic number: 8,143
hadoop,org.apache.hadoop.yarn.util,TestLinuxResourceCalculatorPlugin,parsingProcStatAndCpuFile,Magic Number,The method contains a magic number: 2392781,143
