Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testConvertBlockCommand,28,4,0,559,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testChecksumTypeProto,8,1,0,592,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testAclEntryProto,8,1,0,608,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,TestPBHelper,testAclStatusProto,5,1,0,633,1,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,DatanodeProtocolClientSideTranslatorPB,3,1,1,90,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,DatanodeProtocolClientSideTranslatorPB,5,1,2,95,0,org.apache.hadoop.hdfs.protocolPB.DatanodeProtocolClientSideTranslatorPB,org.apache.hadoop.hdfs.protocolPB.DatanodeProtocolClientSideTranslatorPB
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,createNamenode,3,1,3,103,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,close,3,1,0,112,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,registerDatanode,11,1,1,117,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,sendHeartbeat,31,6,8,131,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,blockReport,27,4,4,171,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,cacheReport,17,3,3,206,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,blockReceivedAndDeleted,18,3,3,229,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,errorReport,9,1,3,254,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,versionRequest,8,1,0,267,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,reportBadBlocks,13,2,1,277,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,commitBlockSynchronization,14,2,7,292,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,DatanodeProtocolClientSideTranslatorPB,isMethodSupported,3,1,1,314,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,ClientNamenodeProtocolServerSideTranslatorPB,3,1,1,346,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getBlockLocations,13,2,2,357,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getServerDefaults,9,1,2,375,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,create,12,2,2,390,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,append,17,3,2,411,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,setReplication,9,1,2,433,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,setPermission,9,1,2,446,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,setOwner,9,1,2,457,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,abandonBlock,9,1,2,470,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,addBlock,11,1,2,482,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getAdditionalDatanode,12,1,2,504,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,complete,9,1,2,529,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,reportBadBlocks,10,1,2,543,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,concat,10,1,2,556,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,rename,9,1,2,568,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,rename2,9,1,2,579,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,truncate,9,1,2,592,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,delete,9,1,2,604,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,mkdirs,9,1,2,615,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getListing,14,2,2,627,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,renewLease,9,1,2,645,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,recoverLease,9,1,2,656,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,restoreFailedStorage,9,1,2,667,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getFsStats,8,1,2,680,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getDatanodeReport,9,1,2,690,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getDatanodeStorageReport,9,1,2,704,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getPreferredBlockSize,9,1,2,719,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,setSafeMode,9,1,2,732,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,saveNamespace,11,1,2,744,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,rollEdits,9,1,2,757,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,refreshNodes,9,1,2,771,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,finalizeUpgrade,9,1,2,783,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,rollingUpgrade,13,2,2,794,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,listCorruptFileBlocks,9,1,2,810,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,metaSave,9,1,2,825,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getFileInfo,12,2,2,837,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getFileLinkInfo,14,2,2,853,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getContentSummary,9,1,2,870,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,setQuota,9,1,2,883,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,fsync,9,1,2,897,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,setTimes,9,1,2,909,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,createSymlink,9,1,2,920,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getLinkTarget,13,2,2,932,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,updateBlockForPipeline,9,1,2,948,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,updatePipeline,11,1,2,963,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getDelegationToken,13,2,2,980,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,renewDelegationToken,9,1,2,998,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,cancelDelegationToken,9,1,2,1012,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,setBalancerBandwidth,9,1,2,1025,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getDataEncryptionKey,13,2,2,1037,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,createSnapshot,13,2,2,1054,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,deleteSnapshot,9,1,2,1071,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,allowSnapshot,9,1,2,1082,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,disallowSnapshot,9,1,2,1093,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,renameSnapshot,9,1,2,1104,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getSnapshottableDirListing,14,2,2,1116,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getSnapshotDiffReport,9,1,2,1134,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,isFileClosed,9,1,2,1149,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,addCacheDirective,9,1,2,1161,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,modifyCacheDirective,9,1,2,1176,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,removeCacheDirective,9,1,2,1190,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,listCacheDirectives,15,2,2,1204,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,addCachePool,9,1,2,1225,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,modifyCachePool,9,1,2,1236,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,removeCachePool,9,1,2,1247,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,listCachePools,14,2,2,1258,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,modifyAclEntries,9,1,2,1276,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,removeAclEntries,9,1,2,1288,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,removeDefaultAcl,9,1,2,1301,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,removeAcl,9,1,2,1313,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,setAcl,9,1,2,1324,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getAclStatus,8,1,2,1335,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,createEncryptionZone,9,1,2,1345,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getEZForPath,13,2,2,1357,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,listEncryptionZones,14,2,2,1374,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,setXAttr,9,1,2,1393,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getXAttrs,8,1,2,1405,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,listXAttrs,8,1,2,1416,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,removeXAttr,9,1,2,1426,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,checkAccess,9,1,2,1437,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,setStoragePolicy,9,1,2,1448,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getStoragePolicies,16,3,2,1460,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getCurrentEditLogTxid,8,1,2,1480,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,ClientNamenodeProtocolServerSideTranslatorPB,getEditsFromTxid,8,1,2,1490,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,PBHelper,2,1,0,260,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,getByteString,3,1,1,264,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,castEnum,3,1,2,268,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,8,4,1,272,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,8,4,1,284,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convertStoragePolicies,11,3,1,296,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,9,1,1,309,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,15,3,1,325,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,7,2,1,347,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,355,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,2,361,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,366,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,4,1,1,373,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,380,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,386,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,9,3,1,401,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,9,3,1,412,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,423,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,429,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,433,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,6,1,1,442,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,7,2,1,452,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,9,2,1,461,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,5,1,1,471,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,479,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,8,2,1,484,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,497,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,503,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,4,1,1,511,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,517,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,524,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,7,2,1,529,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,7,2,1,539,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,549,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,6,2,1,555,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convertBlockKeys,8,2,1,566,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,4,1,1,575,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,8,3,1,582,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,4,2,1,594,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,4,2,1,600,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,10,3,1,610,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,5,1,1,622,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,8,4,1,630,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,4,2,1,641,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convertDatanodeInfo,4,2,1,652,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,8,3,1,658,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,667,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,8,3,2,672,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,7,2,1,688,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,8,2,1,696,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convertDatanodeStorageReport,3,1,1,717,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convertDatanodeStorageReports,7,2,1,725,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convertDatanodeStorageReport,3,1,1,735,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convertDatanodeStorageReports,7,2,1,742,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,7,4,1,752,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,27,7,1,764,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,28,6,1,799,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,836,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,844,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convertDelegationToken,3,1,1,852,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,9,6,1,859,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,9,6,1,875,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,4,1,1,891,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,4,1,1,901,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,12,8,1,907,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,928,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,934,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,7,2,1,939,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,948,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,22,6,1,953,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,11,3,1,982,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,15,4,1,994,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,7,2,1,1014,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,7,2,1,1023,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,24,13,1,1032,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,1080,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,3,1,1,1084,0,,
hadoop,org.apache.hadoop.hdfs.protocolPB,PBHelper,convert,8,2,1,1088,0,org.apache.hadoop.hdfs.protocolPB.PBHelper,org.apache.hadoop.hdfs.protocolPB.PBHelper
