Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,TestUnmanagedAMLauncher,main,Magic Number,The method contains a magic number: 1000,203
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,launchAM,Empty catch clause,The method has an empty catch block.,177
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,launchAM,Long Method,The method has 105 lines of code.,177
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,run,Long Statement,The length of the statement "ApplicationReport appReport=monitorApplication(appId`EnumSet.of(YarnApplicationState.ACCEPTED`YarnApplicationState.KILLED`YarnApplicationState.FAILED`YarnApplicationState.FINISHED));" is 182.,303
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,run,Long Statement,The length of the statement "appReport=monitorApplication(appId`EnumSet.of(YarnApplicationState.KILLED`YarnApplicationState.FAILED`YarnApplicationState.FINISHED));" is 134.,303
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,run,Long Statement,The length of the statement "LOG.info("Application did finished unsuccessfully." + " YarnState=" + appState.toString() + "` FinalStatus="+ appStatus.toString());" is 132.,303
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,monitorCurrentAppAttempt,Long Statement,The length of the statement "LOG.info("Current attempt state of " + appId + " is "+ (attemptReport == null ? " N/A " : attemptReport.getYarnApplicationAttemptState())+ "` waiting for current attempt to reach "+ attemptState);" is 196.,383
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,monitorCurrentAppAttempt,Magic Number,The method contains a magic number: 1000,383
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,monitorApplication,Complex Method,Cyclomatic complexity of the method is 8,420
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,monitorApplication,Long Statement,The length of the statement "LOG.info("Got application report from ASM for" + "` appId=" + appId.getId() + "` appAttemptId="+ report.getCurrentApplicationAttemptId()+ "` clientToAMToken="+ report.getClientToAMToken()+ "` appDiagnostics="+ report.getDiagnostics()+ "` appMasterHost="+ report.getHost()+ "` appQueue="+ report.getQueue()+ "` appMasterRpcPort="+ report.getRpcPort()+ "` appStartTime="+ report.getStartTime()+ "` yarnAppState="+ report.getYarnApplicationState().toString()+ "` distributedFinalState="+ report.getFinalApplicationStatus().toString()+ "` appTrackingUrl="+ report.getTrackingUrl()+ "` appUser="+ report.getUser());" is 610.,420
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,monitorApplication,Long Statement,The length of the statement "LOG.warn("Waited " + AM_STATE_WAIT_TIMEOUT_MS / 1000 + " seconds after process completed for AppReport" + " to reach desired final state. Not waiting anymore." + "CurrentState = " + state + "` ExpectedStates = " + expectedFinalState.toString());" is 245.,420
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,monitorApplication,Long Statement,The length of the statement "throw new RuntimeException("Failed to receive final expected state" + " in ApplicationReport" + "` CurrentState=" + state + "` ExpectedStates="+ expectedFinalState.toString());" is 176.,420
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,monitorApplication,Magic Number,The method contains a magic number: 1000,420
hadoop,org.apache.hadoop.yarn.applications.unmanagedamlauncher,UnmanagedAMLauncher,monitorApplication,Magic Number,The method contains a magic number: 1000,420
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,createFile,Long Parameter List,The method has 5 parameters. ,102
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,createTarFile,Long Parameter List,The method has 5 parameters. ,147
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,createTgzFile,Long Parameter List,The method has 5 parameters. ,175
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,createJarFile,Long Parameter List,The method has 5 parameters. ,203
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,createZipFile,Long Parameter List,The method has 5 parameters. ,229
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownloadBadPublic,Magic Number,The method contains a magic number: 10000,255
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownloadBadPublic,Magic Number,The method contains a magic number: 512,255
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownloadBadPublic,Magic Number,The method contains a magic number: 1000,255
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownloadPublicWithStatCache,Long Statement,The length of the statement "final LoadingCache<Path`Future<FileStatus>> statCache=CacheBuilder.newBuilder().build(new CacheLoader<Path`Future<FileStatus>>(){" is 129.,306
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownloadPublicWithStatCache,Magic Number,The method contains a magic number: 60000,306
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownloadPublicWithStatCache,Magic Number,The method contains a magic number: 512,306
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownloadPublicWithStatCache,Magic Number,The method contains a magic number: 3,306
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownload,Magic Number,The method contains a magic number: 10000,381
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownload,Magic Number,The method contains a magic number: 10,381
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownload,Magic Number,The method contains a magic number: 10,381
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownload,Magic Number,The method contains a magic number: 512,381
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownload,Magic Number,The method contains a magic number: 512,381
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownload,Magic Number,The method contains a magic number: 2,381
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownload,Magic Number,The method contains a magic number: 1000,381
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownload,Magic Number,The method contains a magic number: 0755,381
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,downloadWithFileType,Complex Method,Cyclomatic complexity of the method is 10,455
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,downloadWithFileType,Magic Number,The method contains a magic number: 512,455
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,downloadWithFileType,Magic Number,The method contains a magic number: 512,455
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,downloadWithFileType,Magic Number,The method contains a magic number: 1000,455
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,downloadWithFileType,Missing default,The following switch statement is missing a default case: switch (fileType) {,455
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownloadArchive,Magic Number,The method contains a magic number: 10000,525
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownloadPatternJar,Magic Number,The method contains a magic number: 10000,531
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownloadArchiveZip,Magic Number,The method contains a magic number: 10000,537
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDownloadArchiveTgz,Magic Number,The method contains a magic number: 10000,543
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDirDownload,Magic Number,The method contains a magic number: 10000,581
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDirDownload,Magic Number,The method contains a magic number: 5,581
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDirDownload,Magic Number,The method contains a magic number: 2,581
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testDirDownload,Magic Number,The method contains a magic number: 1000,581
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testUniqueDestinationPath,Magic Number,The method contains a magic number: 10000,646
hadoop,org.apache.hadoop.yarn.util,TestFSDownload,testUniqueDestinationPath,Magic Number,The method contains a magic number: 1000,646
hadoop,org.apache.hadoop.yarn.util,TestYarnVersionInfo,versionInfoGenerated,Long Statement,The length of the statement "assertTrue("getBuildVersion check doesn't contain: source checksum"`YarnVersionInfo.getBuildVersion().contains("source checksum"));" is 131.,32
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 30000,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 17177038848L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 8589467648L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 15232745472L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 6400417792L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 2805000L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,parseSystemInfoString,Magic Number,The method contains a magic number: 6261812L,35
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 20000,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 6400417792L,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 6400417792L,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 1500,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 5400417792L,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,refreshAndCpuUsage,Magic Number,The method contains a magic number: 0.1,53
hadoop,org.apache.hadoop.yarn.util,TestWindowsResourceCalculatorPlugin,errorInGetSystemInfo,Magic Number,The method contains a magic number: 20000,77
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,getRogueTaskPID,Magic Number,The method contains a magic number: 500,97
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Long Statement,The length of the statement "fWriter.write("# rogue task\n" + "sleep 1\n" + "echo hello\n"+ "if [ $1 -ne 0 ]\n"+ "then\n"+ " sh " + shellScript + " $(($1-1))\n"+ "else\n"+ " echo $$ > "+ lowestDescendant+ "\n"+ " while true\n do\n"+ " sleep 5\n"+ " done\n"+ "fi");" is 235.,118
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Long Statement,The length of the statement "Assert.assertTrue("Process-tree dump doesn't start with a proper header"`processTreeDump.startsWith("\t|- PID PPID PGRPID SESSID CMD_NAME " + "USER_MODE_TIME(MILLIS) SYSTEM_TIME(MILLIS) VMEM_USAGE(BYTES) " + "RSSMEM_USAGE(PAGES) FULL_CMD_LINE\n"));" is 248.,118
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Long Statement,The length of the statement "String cmdLineDump="\\|- [0-9]+ [0-9]+ [0-9]+ [0-9]+ \\(sh\\)" + " [0-9]+ [0-9]+ [0-9]+ [0-9]+ sh " + shellScript + " "+ i;" is 123.,118
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Long Statement,The length of the statement "Assert.assertTrue("Cumulative vmem for the gone-process is " + p.getCumulativeVmem() + " . It should be zero."`p.getCumulativeVmem() == 0);" is 139.,118
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Magic Number,The method contains a magic number: 30000,118
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Magic Number,The method contains a magic number: 500,118
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Magic Number,The method contains a magic number: 100,118
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Magic Number,The method contains a magic number: 100,118
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,testProcessTree,Magic Number,The method contains a magic number: 2000,118
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,destroyProcessTree,Magic Number,The method contains a magic number: 9,243
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,constructMemoryMappingInfo,Magic Number,The method contains a magic number: 2,333
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,constructMemoryMappingInfo,Magic Number,The method contains a magic number: 3,333
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,constructMemoryMappingInfo,Magic Number,The method contains a magic number: 4,333
hadoop,org.apache.hadoop.yarn.util,TestProcfsBasedProcessTree,constructMemoryMappingInfo,Magic Number,The method contains a magic number: 5,333
